,Year,Average_Temp,StateName,Percipitation,State,RPS,Enacted,Entity,Code,SolarPrice,CO2,CoalPrice,NaturalGasPrice,NuclearPrice,PetroleumPrice,TotalEnergyGeneration,CleanEnergyGeneration,CleanEnergyPercent
553,2013,71.7,Florida,56.87,FL,False,None,US,OWID_WRL,0.696333333,227.8819853507452,3.44,5.59,0.77,26.09,444797847.94,5547114.4,0.0124710909139746
554,2013,63.4,Georgia,63.49,GA,False,None,US,OWID_WRL,0.696333333,143.8080262840183,3.22,7.06,0.87,25.81,241907468.61,7432050.28,0.0307226987356138
555,2013,43.7,Idaho,17.64,ID,False,None,US,OWID_WRL,0.696333333,17.14621665117433,2.73,6.14,0.0,28.21,30372256.42,22343359.8,0.7356503083283268
556,2013,51.1,Illinois,42.49,IL,True,2007,US,OWID_WRL,0.696333333,233.1868103146265,2.07,7.2,0.81,26.96,406009838.9800001,20811260.899999995,0.0512580211166388
557,2013,51.2,Indiana,45.14,IN,True,2011,US,OWID_WRL,0.696333333,199.6348370887409,2.98,6.69,0.0,26.93,220806954.23,8549727.52,0.0387203725073546
558,2013,55.0,Kentucky,55.78,KY,False,None,US,OWID_WRL,0.696333333,138.7021383368703,2.4,6.67,0.0,25.63,179482042.45999998,6747412.16,0.0375938008478132
559,2013,66.2,Louisiana,61.43,LA,False,None,US,OWID_WRL,0.696333333,192.4096312182261,2.92,4.17,0.91,20.71,204020353.94,2253815.5600000005,0.01104701328311
560,2013,42.0,Maine,45.61,ME,True,1997,US,OWID_WRL,0.696333333,16.31264143579727,4.87,9.09,0.0,28.21,28060075.23000001,9656918.78,0.3441515641296445
561,2013,54.7,Maryland,46.04,MD,True,2004,US,OWID_WRL,0.696333333,61.56686421500199,3.39,9.57,0.77,28.17,71701624.65999998,5050790.919999999,0.0704417918554873
562,2013,48.8,Massachusetts,46.39,MA,True,1997,US,OWID_WRL,0.696333333,66.837460474307,4.25,9.49,0.84,28.5,65770041.36,3990986.4500000007,0.0606809174431694
563,2013,44.1,Michigan,38.23,MI,True,2008,US,OWID_WRL,0.696333333,164.5083349599917,2.89,7.56,0.8,26.96,210835601.12,8671077.980000002,0.0411272002163654
564,2013,39.3,Minnesota,29.01,MN,True,1994,US,OWID_WRL,0.696333333,91.41453056438155,2.12,6.26,0.97,27.13,102593975.22,18693628.67,0.182209809395862
565,2013,63.1,Mississippi,62.93,MS,False,None,US,OWID_WRL,0.696333333,56.96977727455993,3.96,4.86,1.01,26.76,105620527.8,30346.76,0.0002873187687289
566,2013,53.6,Missouri,45.71,MO,True,2008,US,OWID_WRL,0.696333333,133.4765850983106,1.93,8.8,0.9,26.27,183253185.87,5331400.140000001,0.0290930829643644
567,2013,48.5,Nebraska,23.44,NE,False,None,US,OWID_WRL,0.696333333,53.65913567885326,1.44,5.78,0.84,27.61,74209255.53999999,5985907.48,0.0806625458838284
568,2013,50.5,Nevada,7.46,NV,True,1997,US,OWID_WRL,0.696333333,39.42308612947391,2.79,5.39,0.0,26.68,72887747.19999999,12744208.16,0.1748470579702592
569,2013,44.2,New Hampshire,45.76,NH,True,2007,US,OWID_WRL,0.696333333,14.46810650442754,4.21,10.18,0.77,27.98,39557040.9,3907337.76,0.0987773016156018
570,2013,53.2,New Jersey,46.38,NJ,True,1999,US,OWID_WRL,0.696333333,100.8818027732524,3.87,7.86,0.8,26.76,129501883.42,2526517.92,0.0195095071459772
571,2013,53.7,New Mexico,13.67,NM,True,2000,US,OWID_WRL,0.696333333,53.29102304060545,2.31,5.83,0.0,27.9,71741930.36000001,5383774.779999999,0.0750436286420548
572,2013,45.7,New York,43.99,NY,True,2004,US,OWID_WRL,0.696333333,170.0881905500405,3.44,8.22,0.8,26.76,272233659.93999994,59621955.63999999,0.2190102269246963
573,2013,58.6,North Carolina,56.45,NC,True,2007,US,OWID_WRL,0.696333333,126.6988732468278,3.81,6.98,0.65,27.77,251872586.74,15310979.01,0.0607885884215142
574,2013,50.9,Ohio,41.69,OH,True,2008,US,OWID_WRL,0.696333333,227.6378643947882,2.58,6.6,0.8,27.6,274568377.3699999,4431828.5200000005,0.0161410740830791
575,2013,47.6,Oregon,22.72,OR,True,2007,US,OWID_WRL,0.696333333,39.28350815581742,2.01,6.23,0.0,28.32,119791029.31,82064798.75,0.6850663127505938
576,2013,49.0,Pennsylvania,41.82,PA,True,1998,US,OWID_WRL,0.696333333,249.8191965416516,2.98,7.63,0.82,28.52,453571260.96,14495783.98,0.0319592205849179
577,2013,50.6,Rhode Island,43.17,RI,True,2004,US,OWID_WRL,0.696333333,10.11083903435371,0.0,8.67,0.0,28.49,12493613.44,114352.12,0.0091528460160201
578,2013,62.3,South Carolina,56.39,SC,True,2014,US,OWID_WRL,0.696333333,69.90525306714575,3.76,6.22,0.68,26.31,190499787.94,5156726.56,0.027069460894225
579,2013,57.1,Tennessee,63.27,TN,False,None,US,OWID_WRL,0.696333333,99.14854325786963,2.63,6.83,0.77,27.1,159303238.87000003,25106886.72,0.1576043707465895
580,2013,65.1,Texas,26.02,TX,True,1999,US,OWID_WRL,0.696333333,647.5560019339487,2.0,4.47,0.77,22.1,866760331.4,74493810.88000001,0.085945108678055
581,2013,47.8,Utah,13.21,UT,True,None,US,OWID_WRL,0.696333333,66.41494366024216,2.05,6.29,0.0,28.19,85033501.67000002,2873472.4800000004,0.0337922398062758
582,2013,43.2,Vermont,46.56,VT,True,2015,US,OWID_WRL,0.696333333,5.719671963374268,0.0,10.52,0.84,28.58,13769820.0,3129874.0,0.2272995580189138
583,2013,55.1,Virginia,51.37,VA,False,None,US,OWID_WRL,0.696333333,105.8325841949907,3.62,6.73,0.71,26.82,153793130.13,2048788.62,0.0133217174152589
584,2013,47.2,Washington,35.68,WA,True,2006,US,OWID_WRL,0.696333333,72.19920353894302,2.07,8.02,0.84,27.36,228345832.49000004,170902611.06,0.748437618485918
585,2013,51.8,West Virginia,47.59,WV,False,None,US,OWID_WRL,0.696333333,95.15360732558317,2.62,6.98,0.0,28.91,151726133.28000003,6258582.0,0.0412492025249877
586,2013,41.7,Wyoming,16.32,WY,False,None,US,OWID_WRL,0.696333333,68.77965978857691,1.56,5.58,0.0,26.48,104966130.82,10288324.34,0.0980156576185781
587,2013,27.8,Alaska,40.81,AK,False,None,US,OWID_WRL,0.696333333,34.77611000385515,4.9,6.78,0.0,26.82,12993643.29,3265600.8000000003,0.251322952855973
588,2014,62.0,Alabama,56.03,AL,False,None,US,OWID_WRL,0.6415,123.3666234803725,2.91,5.79,0.8,25.64,298680894.0,19027618.0,0.0637055077249099
589,2014,62.2,Arizona,11.07,AZ,True,1996,US,OWID_WRL,0.6415,97.04434926935734,2.11,7.14,0.82,25.94,224514375.0,19605658.0,0.0873247336612633
590,2014,58.7,Arkansas,47.91,AR,False,None,US,OWID_WRL,0.6415,69.18535376839021,2.42,7.49,0.83,25.8,123184275.0,5618240.0,0.0456084187693599
591,2014,61.4,California,19.9,CA,True,2002,US,OWID_WRL,0.6415,343.9907830457194,3.43,7.37,0.65,28.04,397615243.0,108731866.0,0.2734600041477786
592,2014,46.1,Colorado,19.14,CO,True,2004,US,OWID_WRL,0.6415,93.35798861137988,1.95,7.11,0.0,26.32,107694773.0,18490580.0,0.1716943124064155
593,2014,48.7,Connecticut,45.01,CT,True,1998,US,OWID_WRL,0.6415,35.16733322494136,4.27,9.1,0.72,28.42,67353962.0,2205101.0,0.0327389946266264
594,2014,54.7,Delaware,45.0,DE,True,2005,US,OWID_WRL,0.6415,12.95688091184256,3.08,7.82,0.0,26.73,15407166.0,262160.0,0.0170154589104836
595,2014,70.6,Florida,59.13,FL,False,None,US,OWID_WRL,0.6415,234.0748218346434,3.33,6.04,0.74,25.02,460031874.0,5489776.0,0.0119334687665576
596,2014,63.0,Georgia,51.41,GA,False,None,US,OWID_WRL,0.6415,149.0554839205741,3.15,7.54,0.86,25.03,251674445.0,5632874.0,0.0223815890405559
597,2014,45.1,Idaho,26.47,ID,False,None,US,OWID_WRL,0.6415,16.68355719488005,3.26,6.79,0.0,27.71,30368831.0,24124446.0,0.7943817791340075
598,2014,49.5,Illinois,41.29,IL,True,2007,US,OWID_WRL,0.6415,236.7133782662279,2.12,8.61,0.77,25.93,404287755.0,21663362.0,0.053584017156295
599,2014,49.4,Indiana,43.57,IN,True,2011,US,OWID_WRL,0.6415,205.1901948937909,2.88,7.44,0.0,26.04,230790787.0,8719722.0,0.0377819327770653
600,2014,54.3,Kentucky,47.11,KY,False,None,US,OWID_WRL,0.6415,139.2754082251627,2.38,7.4,0.0,24.48,181792869.0,6474202.0,0.0356130690692823
601,2014,65.1,Louisiana,55.94,LA,False,None,US,OWID_WRL,0.6415,190.0367690684053,2.98,5.18,0.84,20.25,208458803.0,2367830.0,0.0113587431469612
602,2014,41.2,Maine,49.45,ME,True,1997,US,OWID_WRL,0.6415,16.37907148948715,4.89,10.2,0.0,27.8,26497421.0,9851928.0,0.3718070524674835
603,2014,53.6,Maryland,44.76,MD,True,2004,US,OWID_WRL,0.6415,64.16956522656386,2.96,10.18,0.72,27.36,75667305.0,4907943.0,0.0648621356344064
604,2014,47.7,Massachusetts,50.1,MA,True,1997,US,OWID_WRL,0.6415,65.35753349637402,4.33,10.83,0.8,27.42,62237182.0,4097265.0,0.0658330738689293
605,2014,41.9,Michigan,36.66,MI,True,2008,US,OWID_WRL,0.6415,164.3125174181008,2.81,8.27,0.7,25.93,213633985.0,11644714.0,0.0545077788068223
606,2014,38.6,Minnesota,29.12,MN,True,1994,US,OWID_WRL,0.6415,96.6001013868163,2.05,7.88,0.9,26.25,113996661.0,21712803.0,0.1904687629403461
607,2014,62.3,Mississippi,58.22,MS,False,None,US,OWID_WRL,0.6415,59.64643153067173,3.29,5.47,0.88,25.91,110254182.0,34690.0,0.0003146365912904
608,2014,52.9,Missouri,39.32,MO,True,2008,US,OWID_WRL,0.6415,132.8488215724109,2.02,8.92,0.88,25.42,175668935.0,3878454.0,0.0220782006790215
609,2014,48.0,Nebraska,24.98,NE,False,None,US,OWID_WRL,0.6415,52.26943659927882,1.43,6.52,0.77,26.87,78862580.0,7917810.0,0.1004000883562267
610,2014,53.0,Nevada,9.92,NV,True,1997,US,OWID_WRL,0.6415,40.10110024834224,2.56,6.46,0.0,25.6,72001074.0,12912344.0,0.1793354360241904
611,2014,43.0,New Hampshire,49.64,NH,True,2007,US,OWID_WRL,0.6415,15.15247434872476,4.27,9.25,0.72,27.33,39076788.0,3836671.0,0.0981828649785647
612,2014,51.9,New Jersey,48.95,NJ,True,1999,US,OWID_WRL,0.6415,105.0168230020173,3.95,7.87,0.76,26.39,136102172.0,2631851.0,0.0193373181436075
613,2014,54.8,New Mexico,13.2,NM,True,2000,US,OWID_WRL,0.6415,50.16711866782177,3.77,6.49,0.0,26.91,64612418.0,5822200.0,0.0901096132944598
614,2014,44.5,New York,43.22,NY,True,2004,US,OWID_WRL,0.6415,177.7762166289355,3.38,8.53,0.76,25.85,274154624.0,62606726.0,0.2283628307505767
615,2014,58.4,North Carolina,50.08,NC,True,2007,US,OWID_WRL,0.6415,129.7780211564859,3.6,7.69,0.66,26.89,256287174.0,12166306.0,0.0474713806786132
616,2014,49.2,Ohio,38.56,OH,True,2008,US,OWID_WRL,0.6415,230.0065197472193,2.43,7.33,0.77,27.02,268952809.0,4312429.0,0.0160341474626502
617,2014,49.6,Oregon,35.29,OR,True,2007,US,OWID_WRL,0.6415,38.11284109138222,2.55,6.73,0.0,27.54,120239815.0,86745885.0,0.7214406060089165
618,2014,47.4,Pennsylvania,42.43,PA,True,1998,US,OWID_WRL,0.6415,249.5750416351236,2.89,8.19,0.78,27.76,442070468.0,15187700.0,0.0343558348711047
619,2014,49.7,Rhode Island,47.24,RI,True,2004,US,OWID_WRL,0.6415,10.57380467378507,0.0,9.68,0.0,27.71,12563496.0,460756.0,0.0366741868664581
620,2014,62.2,South Carolina,47.03,SC,True,2014,US,OWID_WRL,0.6415,74.2277615723494,3.65,6.84,0.64,25.48,194316931.0,3766950.0,0.0193855984685143
621,2014,56.6,Tennessee,53.52,TN,False,None,US,OWID_WRL,0.6415,104.5306055980455,2.64,7.47,0.72,26.08,159013772.0,17155310.0,0.1078856867818971
622,2014,64.8,Texas,24.01,TX,True,1999,US,OWID_WRL,0.6415,653.3881260971281,2.03,5.21,0.72,21.65,875259335.0,82813652.0,0.094616131115014
623,2014,50.4,Utah,13.33,UT,True,None,US,OWID_WRL,0.6415,65.10197554873422,2.11,6.82,0.0,27.48,87569051.0,3778242.0,0.0431458598312319
624,2014,42.0,Vermont,46.08,VT,True,2015,US,OWID_WRL,0.6415,5.867527215018937,0.0,10.51,0.8,28.05,14062788.0,3067312.0,0.2181154974390569
625,2014,54.4,Virginia,43.75,VA,False,None,US,OWID_WRL,0.6415,106.4883317569194,3.46,7.74,0.61,25.87,154274879.0,1513690.0,0.0098116427626561
626,2014,48.4,Washington,48.8,WA,True,2006,US,OWID_WRL,0.6415,70.53638109200762,2.62,7.83,0.8,26.7,232668726.0,174079989.0,0.7481881729132775
627,2014,50.8,West Virginia,42.79,WV,False,None,US,OWID_WRL,0.6415,100.790226509599,2.49,7.27,0.0,28.3,162119154.0,5395944.0,0.0332838154336778
628,2014,42.1,Wyoming,18.1,WY,False,None,US,OWID_WRL,0.6415,65.72456120645519,1.63,6.67,0.0,26.02,99392366.0,10548934.0,0.1061342477751259
629,2014,30.3,Alaska,36.75,AK,False,None,US,OWID_WRL,0.6415,34.47393920091206,4.87,6.99,0.0,26.09,12085658.0,3506414.0,0.2901301691641448
630,2015,64.6,Alabama,61.36,AL,False,None,US,OWID_WRL,0.5965,119.945458597311,2.65,4.15,0.73,18.07,304954852.0,19810868.0,0.0649632818434382
631,2015,61.8,Arizona,14.39,AZ,True,1996,US,OWID_WRL,0.5965,94.71873446958735,2.08,5.5,0.77,19.89,226284095.0,21134158.0,0.093396568592238
632,2015,61.4,Arkansas,67.31,AR,False,None,US,OWID_WRL,0.5965,59.36269713844291,2.28,6.19,0.82,18.18,111118856.0,7382158.0,0.0664347912293121
633,2015,60.8,California,15.04,CA,True,2002,US,OWID_WRL,0.5965,351.0341558561932,3.57,6.18,0.65,22.06,393407715.0,111463910.0,0.2833292427933194
634,2015,47.4,Colorado,21.73,CO,True,2004,US,OWID_WRL,0.5965,91.90880391483175,1.85,6.02,0.0,18.58,104786154.0,18296024.0,0.1746034499939753
635,2015,49.8,Connecticut,37.08,CT,True,1998,US,OWID_WRL,0.5965,36.53673045040718,3.47,7.11,0.72,20.25,74941244.0,1827826.0,0.0243901208792317
636,2015,56.4,Delaware,46.27,DE,True,2005,US,OWID_WRL,0.5965,13.13011516973316,2.93,6.53,0.0,19.24,15620011.0,259871.0,0.016637056145479
637,2015,73.4,Florida,52.86,FL,False,None,US,OWID_WRL,0.5965,238.5742031568988,3.11,4.91,0.66,17.6,474825268.0,5940172.0,0.0125102272358428
638,2015,65.3,Georgia,55.74,GA,False,None,US,OWID_WRL,0.5965,146.6727492505038,2.96,5.77,0.75,17.63,257635794.0,5278566.0,0.0204884807271772
639,2015,46.4,Idaho,22.52,ID,False,None,US,OWID_WRL,0.5965,17.89015929059827,3.18,5.76,0.0,19.76,31334190.0,22555778.0,0.7198455744348267
640,2015,52.9,Illinois,48.8,IL,True,2007,US,OWID_WRL,0.5965,218.9983354892429,2.03,6.62,0.72,18.15,387904079.0,22895822.0,0.0590244424833697
641,2015,52.3,Indiana,47.51,IN,True,2011,US,OWID_WRL,0.5965,185.7997222663049,2.65,6.21,0.0,18.28,208038549.0,10997777.0,0.0528641304838172
642,2015,56.6,Kentucky,58.31,KY,False,None,US,OWID_WRL,0.5965,129.352446718769,2.27,6.03,0.0,17.0,167087343.0,6991560.0,0.0418437439632994
643,2015,68.1,Louisiana,67.31,LA,False,None,US,OWID_WRL,0.5965,190.5969698726691,3.23,3.49,0.8,12.8,215624707.0,2190622.0,0.010159420181844
644,2015,41.2,Maine,43.16,ME,True,1997,US,OWID_WRL,0.5965,16.62687268985498,4.1,8.53,0.0,19.46,23482529.0,9678312.0,0.4121494750416363
645,2015,55.4,Maryland,46.86,MD,True,2004,US,OWID_WRL,0.5965,62.27707680661078,2.86,9.09,0.72,19.7,72731089.0,5159651.0,0.0709414786845828
646,2015,48.5,Massachusetts,41.39,MA,True,1997,US,OWID_WRL,0.5965,67.19367243445957,3.56,8.71,0.71,19.32,64171939.0,4132876.0,0.0644031653773154
647,2015,45.1,Michigan,31.74,MI,True,2008,US,OWID_WRL,0.5965,164.957796437731,2.58,6.73,0.78,18.45,226016099.0,13709506.0,0.0606572100866142
648,2015,43.5,Minnesota,29.46,MN,True,1994,US,OWID_WRL,0.5965,89.84895559391151,1.97,6.17,0.85,18.65,113959535.0,22519028.0,0.197605474609913
649,2015,65.3,Mississippi,60.57,MS,False,None,US,OWID_WRL,0.5965,61.2105363889786,3.1,3.73,0.81,18.15,129515726.0,26908.0,0.000207758554355
650,2015,55.8,Missouri,55.52,MO,True,2008,US,OWID_WRL,0.5965,123.5775872675093,1.93,8.69,0.88,17.9,167280135.0,6185168.0,0.0369749103801237
651,2015,50.8,Nebraska,28.07,NE,False,None,US,OWID_WRL,0.5965,50.79049320243424,1.37,5.55,0.72,18.87,79766781.0,9872792.0,0.1237707210473994
652,2015,52.9,Nevada,11.34,NV,True,1997,US,OWID_WRL,0.5965,38.07381858993926,2.6,5.03,0.0,19.34,78093569.0,14734928.0,0.1886829887362428
653,2015,43.6,New Hampshire,44.01,NH,True,2007,US,OWID_WRL,0.5965,15.28859163275023,3.87,7.94,0.72,19.64,40031789.0,3624737.0,0.0905464654602371
654,2015,53.9,New Jersey,43.86,NJ,True,1999,US,OWID_WRL,0.5965,103.8952088100716,3.82,5.97,0.72,18.47,149217722.0,2870173.0,0.0192347997377952
655,2015,54.9,New Mexico,19.33,NM,True,2000,US,OWID_WRL,0.5965,50.21300413799775,2.35,4.89,0.0,19.13,65402796.0,5667238.0,0.0866513107482438
656,2015,45.7,New York,40.64,NY,True,2004,US,OWID_WRL,0.5965,175.5781588554208,3.38,6.94,0.72,18.22,277163369.0,62587970.0,0.2258161683696376
657,2015,60.5,North Carolina,58.32,NC,True,2007,US,OWID_WRL,0.5965,125.3813028941684,3.51,6.18,0.63,19.06,256776890.0,13319403.0,0.0518715021433587
658,2015,51.6,Ohio,43.01,OH,True,2008,US,OWID_WRL,0.5965,211.2598316506476,2.4,5.8,0.72,19.11,243786801.0,4377209.0,0.0179550696840228
659,2015,50.4,Oregon,30.17,OR,True,2007,US,OWID_WRL,0.5965,38.20520465678266,2.46,5.94,0.0,21.24,115733067.0,76913887.0,0.6645800460813849
660,2015,49.5,Pennsylvania,43.1,PA,True,1998,US,OWID_WRL,0.5965,232.9732822653844,2.65,6.38,0.71,19.98,429090536.0,14890922.0,0.0347034500896099
661,2015,50.4,Rhode Island,40.88,RI,True,2004,US,OWID_WRL,0.5965,10.85511798861616,0.0,7.46,0.0,19.72,13878040.0,477608.0,0.0344146579776394
662,2015,64.5,South Carolina,60.66,SC,True,2014,US,OWID_WRL,0.5965,72.53883764298786,3.57,5.07,0.66,17.93,193064427.0,3701174.0,0.0191706678310033
663,2015,59.0,Tennessee,59.16,TN,False,None,US,OWID_WRL,0.5965,100.7913519557937,2.58,5.98,0.72,18.26,150429270.0,18508588.0,0.1230384751584581
664,2015,65.8,Texas,41.23,TX,True,1999,US,OWID_WRL,0.5965,647.9432271032956,2.0,3.48,0.72,14.1,899652671.0,93948358.0,0.1044273651692409
665,2015,50.7,Utah,15.41,UT,True,None,US,OWID_WRL,0.5965,63.47869103959668,1.96,6.4,0.0,19.59,83898240.0,3882394.0,0.0462750350901282
666,2015,42.6,Vermont,42.44,VT,True,2015,US,OWID_WRL,0.5965,6.112129471555253,0.0,9.4,0.0,20.25,3964095.0,3063756.0,0.7728765329791542
667,2015,56.5,Virginia,49.76,VA,False,None,US,OWID_WRL,0.5965,106.5328203034894,3.11,5.6,0.63,18.07,168823182.0,2450155.0,0.0145131431061404
668,2015,50.0,Washington,43.25,WA,True,2006,US,OWID_WRL,0.5965,72.3015757342081,2.5,7.48,0.71,18.98,218574917.0,161640121.0,0.7395181625529338
669,2015,53.1,West Virginia,48.62,WV,False,None,US,OWID_WRL,0.5965,92.82379315262894,2.4,6.22,0.0,19.99,144590538.0,5532510.0,0.0382632921664625
670,2015,44.2,Wyoming,16.71,WY,False,None,US,OWID_WRL,0.5965,63.81066664579052,1.67,5.92,0.0,18.49,97933038.0,9249938.0,0.0944516599188927
671,2015,30.0,Alaska,40.1,AK,False,None,US,OWID_WRL,0.5965,35.48694281109726,5.03,7.27,0.0,18.43,12569875.0,3567030.0,0.2837760916476894
672,2016,65.3,Alabama,45.01,AL,False,None,US,OWID_WRL,0.5505,114.6243217610072,2.5,3.9,0.69,15.84,284770196.0,14108348.0,0.0495429233753099
673,2016,62.2,Arizona,12.28,AZ,True,1996,US,OWID_WRL,0.5505,90.56875931908671,2.14,5.03,0.83,17.33,217526900.0,23144084.0,0.106396422695308
674,2016,62.8,Arkansas,50.44,AR,False,None,US,OWID_WRL,0.5505,62.37142237554131,2.19,5.18,0.67,15.91,120890118.0,7495318.0,0.0620010810147443
675,2016,60.1,California,25.73,CA,True,2002,US,OWID_WRL,0.5505,351.7529054827901,3.38,6.6,0.65,18.81,393926432.0,150731503.0,0.3826387131087461
676,2016,47.3,Colorado,17.08,CO,True,2004,US,OWID_WRL,0.5505,88.8803235831408,1.87,5.24,0.0,16.29,108836960.0,23288362.0,0.2139747563695274
677,2016,51.8,Connecticut,36.73,CT,True,1998,US,OWID_WRL,0.5505,34.2430712351419,4.07,6.54,0.71,17.9,72993121.0,1771660.0,0.0242716022513957
678,2016,57.4,Delaware,45.67,DE,True,2005,US,OWID_WRL,0.5505,13.70180891075532,2.86,5.29,0.0,16.98,17462522.0,248788.0,0.0142469684504907
679,2016,72.5,Florida,53.41,FL,False,None,US,OWID_WRL,0.5505,239.788888589074,3.03,4.39,0.65,15.57,476524302.0,6139632.0,0.0128841949387084
680,2016,65.8,Georgia,40.9,GA,False,None,US,OWID_WRL,0.5505,145.3673188891349,2.82,5.41,0.81,15.52,266760831.0,7062926.0,0.026476623174112
681,2016,45.1,Idaho,24.88,ID,False,None,US,OWID_WRL,0.5505,18.26781733580455,2.24,5.53,0.0,17.44,31321875.0,23663822.0,0.7555046433203632
682,2016,54.7,Illinois,39.75,IL,True,2007,US,OWID_WRL,0.5505,206.5514615461188,2.06,6.12,0.68,15.83,374578262.0,22624180.0,0.0603990735586252
683,2016,54.2,Indiana,43.38,IN,True,2011,US,OWID_WRL,0.5505,181.3754794715623,2.47,5.0,0.0,16.37,203518116.0,11968739.0,0.0588092069405752
684,2016,57.9,Kentucky,49.19,KY,False,None,US,OWID_WRL,0.5505,124.2278485658806,2.15,5.22,0.0,14.72,160547002.0,7188876.0,0.0447773917322978
685,2016,68.7,Louisiana,67.08,LA,False,None,US,OWID_WRL,0.5505,193.0419665211633,2.99,3.25,0.58,11.19,214537608.0,2380714.0,0.0110969541526723
686,2016,43.3,Maine,41.36,ME,True,1997,US,OWID_WRL,0.5505,16.1071985050659,4.29,6.42,0.0,17.32,23028857.0,9703435.0,0.4213598182489039
687,2016,56.5,Maryland,41.66,MD,True,2004,US,OWID_WRL,0.5505,60.36244674230299,2.83,8.06,0.71,17.39,74333372.0,5099974.0,0.068609480005831
688,2016,50.3,Massachusetts,36.83,MA,True,1997,US,OWID_WRL,0.5505,64.49070420759044,4.08,7.52,0.67,17.02,63910043.0,4225600.0,0.0661179339215903
689,2016,47.4,Michigan,35.86,MI,True,2008,US,OWID_WRL,0.5505,154.6712263258654,2.37,5.74,0.73,16.14,224243580.0,12980638.0,0.0578863305696421
690,2016,44.6,Minnesota,33.54,MN,True,1994,US,OWID_WRL,0.5505,91.43886591773455,2.11,5.39,0.81,16.01,118957506.0,23652836.0,0.1988343299665344
691,2016,65.9,Mississippi,53.13,MS,False,None,US,OWID_WRL,0.5505,62.15267418153803,2.69,3.51,0.49,15.97,125762588.0,22838.0,0.0001815961357283
692,2016,57.4,Missouri,39.44,MO,True,2008,US,OWID_WRL,0.5505,118.9718614503394,1.89,7.35,0.89,15.9,157223024.0,5387434.0,0.0342661899188505
693,2016,51.6,Nebraska,25.31,NE,False,None,US,OWID_WRL,0.5505,48.41732700966438,1.37,4.82,0.68,16.43,73049739.0,9513187.0,0.1302288978746385
694,2016,51.9,Nevada,11.15,NV,True,1997,US,OWID_WRL,0.5505,39.4903841578177,2.24,4.37,0.0,16.47,79574009.0,17331614.0,0.2178049619191613
695,2016,45.7,New Hampshire,39.57,NH,True,2007,US,OWID_WRL,0.5505,13.79981065509991,4.07,6.9,0.71,17.62,38564986.0,3405300.0,0.0883003043226827
696,2016,54.9,New Jersey,39.59,NJ,True,1999,US,OWID_WRL,0.5505,105.5870175572566,3.21,5.2,0.69,16.21,155222807.0,3287925.0,0.0211819710231113
697,2016,55.5,New Mexico,12.94,NM,True,2000,US,OWID_WRL,0.5505,48.31204466979106,1.9,4.47,0.0,16.75,65824089.0,9074520.0,0.1378601684863424
698,2016,47.6,New York,38.17,NY,True,2004,US,OWID_WRL,0.5505,170.6863053876606,2.96,6.24,0.69,15.66,268753431.0,64203486.0,0.2388936422545615
699,2016,60.8,North Carolina,50.61,NC,True,2007,US,OWID_WRL,0.5505,125.303735915288,3.14,5.3,0.63,16.89,261558314.0,16880823.0,0.0645394242753835
700,2016,53.6,Ohio,37.39,OH,True,2008,US,OWID_WRL,0.5505,205.0894181423004,2.27,5.24,0.68,16.94,237844156.0,4522462.0,0.0190143919281329
701,2016,48.8,Oregon,34.68,OR,True,2007,US,OWID_WRL,0.5505,37.92566491010184,2.25,5.33,0.0,18.48,120364024.0,84580470.0,0.702705569232215
702,2016,50.9,Pennsylvania,39.0,PA,True,1998,US,OWID_WRL,0.5505,217.8259465998594,2.23,5.26,0.68,17.56,430083459.0,14494103.0,0.0337006752914903
703,2016,52.2,Rhode Island,41.26,RI,True,2004,US,OWID_WRL,0.5505,9.634472314055069,0.0,6.94,0.0,17.43,13129770.0,496198.0,0.0377918272749636
704,2016,64.9,South Carolina,46.25,SC,True,2014,US,OWID_WRL,0.5505,71.56226362009203,3.21,4.87,0.68,16.02,193971528.0,2868412.0,0.0147877991660714
705,2016,60.3,Tennessee,47.04,TN,False,None,US,OWID_WRL,0.5505,103.323882470112,2.37,5.2,0.71,15.92,158681266.0,12554432.0,0.0791172916404637
706,2016,67.2,Texas,32.1,TX,True,1999,US,OWID_WRL,0.5505,650.4041351816046,1.83,3.27,0.71,12.46,908095181.0,120677283.0,0.1328905664570419
707,2016,50.2,Utah,14.04,UT,True,None,US,OWID_WRL,0.5505,58.60891544484973,1.95,6.0,0.0,17.04,76267855.0,6409326.0,0.0840370559785639
708,2016,44.6,Vermont,38.62,VT,True,2015,US,OWID_WRL,0.5505,5.877272097455108,0.0,8.38,0.0,18.02,3822414.0,2886722.0,0.7552091427040608
709,2016,57.1,Virginia,45.41,VA,False,None,US,OWID_WRL,0.5505,107.3987144938302,2.98,4.82,0.65,15.85,185109751.0,2871079.0,0.0155101445736372
710,2016,48.6,Washington,49.14,WA,True,2006,US,OWID_WRL,0.5505,77.42939606860821,2.37,6.91,0.67,16.36,228173163.0,173370774.0,0.7598210574834342
711,2016,54.1,West Virginia,45.36,WV,False,None,US,OWID_WRL,0.5505,95.23741508914424,2.32,5.16,0.0,17.73,151885936.0,6140802.0,0.0404303529459106
712,2016,43.9,Wyoming,17.28,WY,False,None,US,OWID_WRL,0.5505,60.96501370989818,1.71,4.97,0.0,16.2,93313261.0,10725652.0,0.1149424195988606
